ID_Account;EconomicActivity;ID_Customer;Nperiods;minStartDate;minStartDate_Year;CAE
195183915001;COMER;1951839;11;12.01.2010;2010;51104
195257072001;COMER;1952570;1;26.02.2010;2010;51900
208609510001;IND EXTRACT;2086095;2;29.11.2010;2010;11100
208609515002;IND EXTRACT;2086095;2;24.08.2010;2010;11100
208609540003;IND EXTRACT;2086095;23;30.06.2010;2010;11100
217872215001;SERV;2178722;54;26.02.2010;2010;64200
218584210002;SERV;2185842;1;23.02.2010;2010;63050
222823410001;CONSTR;2228234;18;23.03.2010;2010;45201
253399610001;IND EXTRACT;2533996;1;29.05.2010;2010;11100
265229610001;IND TRANSF;2652296;8;30.01.2010;2010;40101
265229610002;IND TRANSF;2652296;13;24.02.2010;2010;40101
265229670004;IND TRANSF;2652296;7;08.01.2010;2010;40101
265229670005;IND TRANSF;2652296;5;26.05.2010;2010;40101
265229670006;IND TRANSF;2652296;4;13.09.2010;2010;40101
284723172001;COMER;2847231;33;27.04.2010;2010;51900
316547410001;CONSTR;3165474;5;30.03.2010;2010;45100
316547415001;CONSTR;3165474;1;27.01.2010;2010;45100
316547470005;CONSTR;3165474;42;29.01.2010;2010;45100
316547470006;CONSTR;3165474;4;24.02.2010;2010;45100
316547470007;CONSTR;3165474;60;29.12.2010;2010;45100
353351115002;IND EXTRACT;3533511;1;27.04.2010;2010;11100
353351115003;IND EXTRACT;3533511;1;30.03.2010;2010;11100
361099470002;SERV;3610994;12;30.06.2010;2010;93040
388993440002;IND TRANSF;3889934;33;04.08.2010;2010;36990
390213470002;COMER;3902134;4;18.03.2010;2010;51900
390213470003;COMER;3902134;20;08.06.2010;2010;51900
390213470005;COMER;3902134;15;09.11.2010;2010;51900
390213470006;COMER;3902134;15;23.11.2010;2010;51900
390213472002;COMER;3902134;1;02.06.2010;2010;51900
390213472003;COMER;3902134;2;20.08.2010;2010;51900
396693317001;COMER;3966933;7;15.02.2010;2010;51104
400972015001;SERV;4009720;1;09.05.2010;2010;22210
436592110001;COMER;4365921;10;29.12.2010;2010;51900
449345610001;COMER;4493456;4;25.02.2010;2010;51900
449345615001;COMER;4493456;6;30.03.2010;2010;51900
468277272001;CONSTR;4682772;25;28.07.2010;2010;45203
470197015005;IND EXTRACT;4701970;4;29.05.2010;2010;11200
471731315001;COMER;4717313;1;09.05.2010;2010;51900
471731315004;COMER;4717313;12;29.01.2010;2010;51900
471731340001;COMER;4717313;19;04.08.2010;2010;51900
484761615001;SERV;4847616;2;09.05.2010;2010;93040
513314515002;IND EXTRACT;5133145;2;05.05.2010;2010;11100
526468715002;COMER;5264687;4;19.02.2010;2010;51900
527516610001;COMER;5275166;4;29.09.2010;2010;51900
527516615001;COMER;5275166;9;27.04.2010;2010;51900
527516670003;COMER;5275166;20;30.04.2010;2010;51900
527516670004;COMER;5275166;61;24.11.2010;2010;51900
534742615001;CONSTR;5347426;2;29.01.2010;2010;45201
557804315001;CONSTR;5578043;4;28.01.2010;2010;45201
558727870001;COMER;5587278;25;12.01.2010;2010;51900
560424010002;CONSTR;5604240;1;27.04.2010;2010;45201
564743310001;IND TRANSF;5647433;1;29.11.2010;2010;24252
571716710001;COMER;5717167;11;27.04.2010;2010;51900
571716715001;COMER;5717167;1;29.05.2010;2010;51900
571716740002;COMER;5717167;27;04.08.2010;2010;51900
571716770003;COMER;5717167;3;10.03.2010;2010;51900
571716770004;COMER;5717167;3;06.07.2010;2010;51900
571716770005;COMER;5717167;4;19.10.2010;2010;51900
571716770006;COMER;5717167;5;21.12.2010;2010;51900
577498710001;COMER;5774987;3;25.11.2010;2010;51325
577498770001;COMER;5774987;2;13.09.2010;2010;51325
582600910001;COMER;5826009;1;26.05.2010;2010;51900
585361710001;COMER;5853617;8;30.10.2010;2010;51900
587333170001;IND TRANSF;5873331;8;04.11.2010;2010;33120
593769210001;SERV;5937692;1;22.03.2010;2010;45202
639037215001;SERV;6390372;34;20.02.2010;2010;60230
639037240001;SERV;6390372;34;10.02.2010;2010;60230
660199815001;IND EXTRACT;6601998;2;13.01.2010;2010;13203
708163715001;IND EXTRACT;7081637;3;27.01.2010;2010;11100
708163770001;IND EXTRACT;7081637;61;29.11.2010;2010;11100
748098010001;SERV;7480980;2;29.09.2010;2010;74210
748596515001;CONSTR;7485965;2;29.01.2010;2010;45100
758581410001;CONSTR;7585814;2;30.12.2010;2010;45301
785458817001;COMER;7854588;7;28.02.2010;2010;51501
785458870001;COMER;7854588;7;13.05.2010;2010;51501
785458870002;COMER;7854588;19;22.11.2010;2010;51501
786158710001;CONSTR;7861587;2;11.08.2010;2010;45201
833169315001;IND EXTRACT;8331693;8;24.03.2010;2010;13202
833643610001;COMER;8336436;4;25.11.2010;2010;52530
833643670003;COMER;8336436;2;25.08.2010;2010;52530
833643670004;COMER;8336436;2;27.08.2010;2010;52530
833643670005;COMER;8336436;3;03.09.2010;2010;52530
833643670006;COMER;8336436;2;24.09.2010;2010;52530
856805015001;CONSTR;8568050;1;27.04.2010;2010;45201
856817115001;SERV;8568171;1;27.04.2010;2010;45202
856817140002;SERV;8568171;39;15.07.2010;2010;45202
871395070003;COMER;8713950;7;30.04.2010;2010;51900
898912540010;IND TRANSF;8989125;9;29.03.2010;2010;24230
970084770001;CONSTR;9700847;17;06.12.2010;2010;45201
1012724210001;SERV;10127242;16;24.02.2010;2010;93040
1012724215001;SERV;10127242;2;22.02.2010;2010;93040
1012724270002;SERV;10127242;15;11.03.2010;2010;93040
1012724270003;SERV;10127242;12;16.06.2010;2010;93040
1019566215001;IND EXTRACT;10195662;3;26.02.2010;2010;13203
1092072510002;COMER;10920725;12;29.07.2010;2010;51900
1092072510003;COMER;10920725;11;29.07.2010;2010;51900
1092072510004;COMER;10920725;9;29.07.2010;2010;51900
1092072510005;COMER;10920725;12;29.07.2010;2010;51900
1092072515001;COMER;10920725;5;29.01.2010;2010;51900
1092072572001;COMER;10920725;61;14.10.2010;2010;51900
1123158210001;IND TRANSF;11231582;2;29.01.2010;2010;36990
1123158215001;IND TRANSF;11231582;5;29.01.2010;2010;36990
1128912115001;COMER;11289121;3;29.01.2010;2010;51900
1135401510001;CONSTR;11354015;1;27.02.2010;2010;45203
1135401515001;CONSTR;11354015;2;27.04.2010;2010;45203
1135799810001;SERV;11357998;1;29.05.2010;2010;93040
1145473510001;SERV;11454735;2;21.10.2010;2010;72100
1145473515001;SERV;11454735;12;23.02.2010;2010;72100
1145473570002;SERV;11454735;72;31.12.2010;2010;72100
1160384915001;COMER;11603849;7;29.01.2010;2010;51900
1168462115001;SERV;11684621;10;23.06.2010;2010;70100
1184472215001;SERV;11844722;13;27.02.2010;2010;85200
1184472270002;SERV;11844722;48;10.08.2010;2010;85200
1218205015001;CONSTR;12182050;5;12.12.2010;2010;45203
1224616915001;SERV;12246169;3;27.02.2010;2010;41000
1224616940002;SERV;12246169;9;18.03.2010;2010;41000
1229973910001;SERV;12299739;14;22.05.2010;2010;93040
1245361610001;SERV;12453616;3;16.08.2010;2010;93040
1254383810001;COMER;12543838;3;27.04.2010;2010;51900
1272438415001;COMER;12724384;4;22.06.2010;2010;51900
1272625772002;SERV;12726257;4;13.09.2010;2010;93040
1272640210001;SERV;12726402;2;25.03.2010;2010;85110
1272640217001;SERV;12726402;3;22.06.2010;2010;85110
1280488210001;COMER;12804882;15;28.03.2010;2010;51900
1280488210002;COMER;12804882;3;12.05.2010;2010;51900
1280488215001;COMER;12804882;22;29.07.2010;2010;51900
1280488215004;COMER;12804882;2;12.05.2010;2010;51900
1280488270002;COMER;12804882;5;26.05.2010;2010;51900
1280488272002;COMER;12804882;7;13.05.2010;2010;51900
1280488272003;COMER;12804882;18;29.11.2010;2010;51900
1314972110001;IND TRANSF;13149721;3;05.09.2010;2010;28110
1314972115001;IND TRANSF;13149721;3;23.02.2010;2010;28110
1314972115002;IND TRANSF;13149721;3;15.05.2010;2010;28110
1314972170003;IND TRANSF;13149721;9;15.06.2010;2010;28110
1333442010001;COMER;13334420;38;15.08.2010;2010;51900
1333442040002;COMER;13334420;36;31.12.2010;2010;51900
1334127410001;CONSTR;13341274;2;30.03.2010;2010;45201
1336599210002;COMER;13365992;1;28.12.2010;2010;52530
1336599272001;COMER;13365992;37;21.05.2010;2010;52530
1345784515001;COMER;13457845;7;29.01.2010;2010;51900
1345784570002;COMER;13457845;19;22.11.2010;2010;51900
1375012310002;SERV;13750123;1;30.03.2010;2010;63010
1375773117001;COMER;13757731;4;18.05.2010;2010;51106
1392881915001;IND TRANSF;13928819;1;30.03.2010;2010;31900
1404649310001;SERV;14046493;53;23.09.2010;2010;92430
1405908715001;IND EXTRACT;14059087;2;09.05.2010;2010;13203
1417793810001;IND TRANSF;14177938;14;27.04.2010;2010;26941
1424071715001;CONSTR;14240717;5;27.04.2010;2010;45201
1453319310001;IND TRANSF;14533193;4;23.03.2010;2010;20243
1453319372002;IND TRANSF;14533193;36;30.03.2010;2010;20243
1457081510001;CONSTR;14570815;1;28.06.2010;2010;45201
1470991910001;COMER;14709919;7;12.05.2010;2010;51900
1470991915001;COMER;14709919;4;21.02.2010;2010;51900
1470991972001;COMER;14709919;16;28.06.2010;2010;51900
1473998640002;COMER;14739986;11;04.08.2010;2010;51900
1536290215001;IND EXTRACT;15362902;12;26.04.2010;2010;11100
1536290270002;IND EXTRACT;15362902;47;02.02.2010;2010;11100
1551435415001;CONSTR;15514354;6;28.12.2010;2010;45203
1551435472001;CONSTR;15514354;18;06.04.2010;2010;45203
1578232715001;SERV;15782327;25;25.02.2010;2010;91120
1578232770002;SERV;15782327;35;30.03.2010;2010;91120
1585881710001;COMER;15858817;1;28.12.2010;2010;52530
1606697910001;CONSTR;16066979;19;22.07.2010;2010;45201
1611974815002;COMER;16119748;4;17.01.2010;2010;51503
1611974872001;COMER;16119748;45;12.01.2010;2010;51503
1621621910001;CONSTR;16216219;1;29.11.2010;2010;45201
1621621970001;CONSTR;16216219;25;05.03.2010;2010;45201
1621621970002;CONSTR;16216219;10;20.05.2010;2010;45201
1632294115001;COMER;16322941;4;25.04.2010;2010;51900
1677097115001;CONSTR;16770971;5;29.05.2010;2010;45201
1677097170002;CONSTR;16770971;34;30.06.2010;2010;45201
1699918772001;CONSTR;16999187;4;13.09.2010;2010;45201
1699918772002;CONSTR;16999187;5;31.12.2010;2010;45201
1699933210001;CONSTR;16999332;19;12.05.2010;2010;45201
1699933215001;CONSTR;16999332;9;29.09.2010;2010;45201
1699933215002;CONSTR;16999332;6;29.09.2010;2010;45201
1699933270001;CONSTR;16999332;5;13.07.2010;2010;45201
1699933270002;CONSTR;16999332;24;29.12.2010;2010;45201
1705225070004;SERV;17052250;1;26.02.2010;2010;75220
1705225072001;SERV;17052250;48;01.03.2010;2010;75220
1710701315001;COMER;17107013;1;20.08.2010;2010;51900
1710825210001;CONSTR;17108252;51;19.03.2010;2010;50100
1710825215002;CONSTR;17108252;1;16.03.2010;2010;50100
1710825240001;CONSTR;17108252;35;20.01.2010;2010;50100
1710825240003;CONSTR;17108252;21;25.02.2010;2010;50100
1710825270002;CONSTR;17108252;5;11.06.2010;2010;50100
1710825270003;CONSTR;17108252;4;10.11.2010;2010;50100
1710825272001;CONSTR;17108252;14;15.07.2010;2010;50100
1740952270001;COMER;17409522;4;18.03.2010;2010;52530
1759723970001;COMER;17597239;12;03.11.2010;2010;52530
1760418710001;IND TRANSF;17604187;3;25.01.2010;2010;36990
1767498810001;IND TRANSF;17674988;12;04.03.2010;2010;36990
1767498815001;IND TRANSF;17674988;4;06.02.2010;2010;36990
1767498815002;IND TRANSF;17674988;7;11.01.2010;2010;36990
1767498870001;IND TRANSF;17674988;18;25.03.2010;2010;36990
1767498870002;IND TRANSF;17674988;5;26.05.2010;2010;36990
1788292415001;IND EXTRACT;17882924;1;28.12.2010;2010;13203
1788292471001;IND EXTRACT;17882924;28;31.12.2010;2010;13203
1811437415001;COMER;18114374;1;17.06.2010;2010;52530
1836037310001;COMER;18360373;1;29.01.2010;2010;51900
1836037315001;COMER;18360373;3;29.01.2010;2010;51900
1851860572001;IND EXTRACT;18518605;58;06.09.2010;2010;13203
1866312910001;COMER;18663129;4;29.07.2010;2010;51900
1872948410001;PESCA;18729484;2;25.02.2010;2010;5011
1872948415001;PESCA;18729484;7;29.01.2010;2010;5011
1873101415001;COMER;18731014;1;29.01.2010;2010;51900
1887154970002;COMER;18871549;10;08.01.2010;2010;51900
1887154970003;COMER;18871549;1;20.10.2010;2010;51900
1888501910001;SERV;18885019;2;24.05.2010;2010;93040
1889950510001;HOT TUR;18899505;2;30.10.2010;2010;55111
1928475715001;CONSTR;19284757;6;30.03.2010;2010;45201
1928475770002;CONSTR;19284757;3;31.12.2010;2010;45201
1929299510001;CONSTR;19292995;6;27.04.2010;2010;45201
1929299570002;CONSTR;19292995;3;05.02.2010;2010;45201
1929299570003;CONSTR;19292995;4;22.02.2010;2010;45201
1929299570004;CONSTR;19292995;3;16.03.2010;2010;45201
1929299570005;CONSTR;19292995;1;20.04.2010;2010;45201
1965340470001;SERV;19653404;4;04.03.2010;2010;80903
1998921815001;ESTADO;19989218;2;29.01.2010;2010;75130
1999534110001;COMER;19995341;10;28.07.2010;2010;51105
1999534172001;COMER;19995341;51;29.03.2010;2010;51105
2071088910001;SERV;20710889;3;26.08.2010;2010;93040
2074745115002;CONSTR;20747451;6;22.02.2010;2010;45201
2076928015001;COMER;20769280;6;29.01.2010;2010;52530
2091328815001;COMER;20913288;7;29.01.2010;2010;52530
2091328840001;COMER;20913288;9;24.03.2010;2010;52530
2091328872001;COMER;20913288;7;20.05.2010;2010;52530
2147179410001;SERV;21471794;1;05.08.2010;2010;93040
2197050215001;CONSTR;21970502;1;28.12.2010;2010;45201
2203336610001;CONSTR;22033366;1;25.07.2010;2010;45201
2265175310001;SERV;22651753;11;27.11.2010;2010;93040
2281645210001;COMER;22816452;2;24.02.2010;2010;51900
2300937710002;COMER;23009377;13;29.09.2010;2010;51900
2300937710003;COMER;23009377;14;29.09.2010;2010;51900
2300937710004;COMER;23009377;17;30.10.2010;2010;51900
2300937710005;COMER;23009377;12;29.09.2010;2010;51900
2300937710006;COMER;23009377;13;29.09.2010;2010;51900
2300937710007;COMER;23009377;17;29.09.2010;2010;51900
2394313410001;COMER;23943134;35;16.03.2010;2010;51900
2535658310001;CONSTR;25356583;4;14.07.2010;2010;45201
2538431770001;SERV;25384317;4;25.08.2010;2010;22110
2538431770002;SERV;25384317;12;30.09.2010;2010;22110
2545516910001;HOT TUR;25455169;2;27.02.2010;2010;55111
2575544210001;CONSTR;25755442;2;27.04.2010;2010;45201
2596099215001;SERV;25960992;14;28.06.2010;2010;64200
2635035810002;HOT TUR;26350358;7;27.02.2010;2010;55111
2637644115001;SERV;26376441;2;05.05.2010;2010;91120
2653766010001;SERV;26537660;4;02.08.2010;2010;60230
2660627670001;SERV;26606276;37;13.01.2010;2010;74140
2706768215001;COMER;27067682;6;10.03.2010;2010;51900
2709789417002;IND EXTRACT;27097894;4;29.11.2010;2010;11100
2736569510001;COMER;27365695;6;29.07.2010;2010;52111
2736569510002;COMER;27365695;19;29.11.2010;2010;52111
2736569510003;COMER;27365695;14;29.11.2010;2010;52111
2736569510004;COMER;27365695;10;28.12.2010;2010;52111
2736569510005;COMER;27365695;19;28.12.2010;2010;52111
2748837015002;IND EXTRACT;27488370;1;06.07.2010;2010;13100
2885192910001;COMER;28851929;1;03.05.2010;2010;51221
2901026770001;SERV;29010267;32;12.10.2010;2010;85110
2990182710001;COMER;29901827;1;01.07.2010;2010;52310
3053202510002;COMER;30532025;1;05.08.2010;2010;51900
3064047570001;SERV;30640475;4;01.10.2010;2010;2020
3095419410001;COMER;30954194;1;27.08.2010;2010;51900
3160863510001;SERV;31608635;1;06.10.2010;2010;90000
3271307770001;COMER;32713077;15;20.12.2010;2010;51105
612996;SERV;38927231;31;16.11.2011;2011;99000
2471970017;COMER;24719;4;16.08.2011;2011;51900
2471970018;COMER;24719;4;05.09.2011;2011;51900
2471970019;COMER;24719;5;13.09.2011;2011;51900
2471970020;COMER;24719;5;12.10.2011;2011;51900
2471970021;COMER;24719;5;12.10.2011;2011;51900
2471970022;COMER;24719;4;01.12.2011;2011;51900
2471970023;COMER;24719;5;12.12.2011;2011;51900
2471970024;COMER;24719;5;16.12.2011;2011;51900
2471971001;COMER;24719;1;16.11.2011;2011;51900
2471972007;COMER;24719;4;10.01.2011;2011;51900
2471972008;COMER;24719;5;25.01.2011;2011;51900
2471972009;COMER;24719;5;03.02.2011;2011;51900
2471972010;COMER;24719;5;01.03.2011;2011;51900
2471972011;COMER;24719;4;13.04.2011;2011;51900
2471972012;COMER;24719;5;10.05.2011;2011;51900
2471972013;COMER;24719;4;27.05.2011;2011;51900
2471972014;COMER;24719;5;08.06.2011;2011;51900
2471972015;COMER;24719;5;14.07.2011;2011;51900
2632615001;COMER;26326;13;29.03.2011;2011;51900
2732340001;COMER;27323;16;27.09.2011;2011;51900
2732370001;COMER;27323;16;27.09.2011;2011;51900
2955970004;SERV;29559;13;11.05.2011;2011;71240
2955970005;SERV;29559;26;22.09.2011;2011;71240
3405610002;COMER;34056;1;29.06.2011;2011;51900
4467515001;COMER;44675;2;07.05.2011;2011;51900
5877410002;IND EXTRACT;58774;1;16.12.2011;2011;14231
5877415001;IND EXTRACT;58774;1;25.04.2011;2011;14231
9997000111;IND TRANSF;14177938;7;09.05.2011;2011;26941
9998000211;CONSTR;9301117;27;26.01.2011;2011;45201
9998000811;COMER;13735007;28;09.08.2011;2011;51900
9999004810;COMER;824262;3;03.01.2011;2011;51900
9999005211;COMER;12264421;4;07.01.2011;2011;52120
9999005311;COMER;824262;3;12.01.2011;2011;51900
9999005711;COMER;12543838;3;21.01.2011;2011;51900
9999005911;CONSTR;483107;3;27.01.2011;2011;45201
9999006511;CONSTR;1222906;3;07.02.2011;2011;45201
9999006611;SERV;1003983;3;20.05.2011;2011;63010
9999006811;IND TRANSF;24138948;3;24.05.2011;2011;21020
9999006911;COMER;824262;3;26.05.2011;2011;51900
9999007411;IND EXTRACT;13819348;3;24.02.2011;2011;11100
9999007511;CONSTR;17108252;6;17.02.2011;2011;50100
9999007611;CONSTR;483107;9;18.02.2011;2011;45201
9999007711;COMER;824262;5;18.02.2011;2011;51900
9999007811;IND TRANSF;804161;3;21.02.2011;2011;15551
9999007911;IND TRANSF;804161;3;23.02.2011;2011;15551
9999008011;IND TRANSF;804161;3;22.02.2011;2011;15551
9999008111;IND TRANSF;804161;3;22.02.2011;2011;15551
9999008211;IND TRANSF;804161;3;22.02.2011;2011;15551
9999008411;COMER;824262;5;27.05.2011;2011;51900
9999008611;IND TRANSF;17674988;2;02.06.2011;2011;36990
9999008711;CONSTR;1222906;2;01.03.2011;2011;45201
9999008811;IND EXTRACT;13819348;3;07.03.2011;2011;11100
9999008911;IND EXTRACT;13819348;3;04.03.2011;2011;11100
9999009011;IND EXTRACT;13819348;3;07.03.2011;2011;11100
9999009411;COMER;824262;3;08.06.2011;2011;51900
9999009611;COMER;5717167;3;10.05.2011;2011;51900
9999009811;COMER;824262;3;06.06.2011;2011;51900
9999009911;SERV;29559;6;10.05.2011;2011;71240
9999010011;COMER;5717167;3;22.03.2011;2011;51900
9999010111;COMER;5717167;3;22.03.2011;2011;51900
9999010211;COMER;5717167;3;06.06.2011;2011;51900
9999010311;CONSTR;483107;5;09.05.2011;2011;45201
9999010511;IND EXTRACT;27097894;3;23.03.2011;2011;11100
9999010711;IND TRANSF;14177938;7;24.03.2011;2011;26941
9999010811;IND EXTRACT;27097894;3;31.03.2011;2011;11100
9999010911;COMER;824262;3;05.04.2011;2011;51900
9999011011;SERV;29559;5;10.05.2011;2011;71240
9999011111;IND TRANSF;19152968;2;06.04.2011;2011;18200
9999011311;CONSTR;483107;3;06.04.2011;2011;45201
9999011411;IND TRANSF;19152968;3;06.04.2011;2011;18200
9999011511;CONSTR;483107;3;07.04.2011;2011;45201
9999012211;IND TRANSF;17674988;3;16.06.2011;2011;36990
9999012311;COMER;12264421;5;14.06.2011;2011;52120
9999012411;IND TRANSF;804161;3;12.04.2011;2011;15551
9999012611;IND TRANSF;804161;3;18.04.2011;2011;15551
9999012711;COMER;824262;1;14.04.2011;2011;51900
9999012811;IND TRANSF;28974846;4;14.04.2011;2011;29220
9999013011;IND TRANSF;19152968;3;19.04.2011;2011;18200
9999013211;CONSTR;1489185;6;29.04.2011;2011;50100
9999013311;COMER;12804882;10;08.06.2011;2011;51900
9999013411;IND TRANSF;804161;3;27.04.2011;2011;15551
9999013511;SERV;5290040;3;27.04.2011;2011;64200
9999013611;COMER;12804882;3;23.06.2011;2011;51900
9999013711;IND TRANSF;13149721;3;09.05.2011;2011;28110
9999014011;IND TRANSF;19152968;2;29.04.2011;2011;18200
9999014211;COMER;12804882;8;03.05.2011;2011;51900
9999014511;COMER;824262;3;04.05.2011;2011;51900
9999014711;SERV;29559;6;11.05.2011;2011;71240
9999014911;SERV;1003983;11;01.06.2011;2011;63010
9999015011;IND EXTRACT;13819348;3;23.06.2011;2011;11100
9999015111;CONSTR;1222906;3;19.05.2011;2011;45201
9999015311;SERV;1003983;3;20.05.2011;2011;63010
9999015411;IND TRANSF;17674988;3;23.05.2011;2011;36990
9999015511;COMER;824262;3;24.05.2011;2011;51900
9999015611;IND TRANSF;17674988;2;02.06.2011;2011;36990
9999015711;IND TRANSF;17674988;7;25.05.2011;2011;36990
9999015911;SERV;5290040;3;27.06.2011;2011;64200
9999016011;COMER;824262;8;16.06.2011;2011;51900
9999016211;IND TRANSF;5647433;10;21.06.2011;2011;24252
9999016511;IND EXTRACT;13819348;3;23.06.2011;2011;11100
9999016611;IND EXTRACT;13819348;3;24.06.2011;2011;11100
9999016711;IND EXTRACT;13819348;3;23.06.2011;2011;11100
9999016811;COMER;824262;3;11.07.2011;2011;51900
9999016911;IND TRANSF;17674988;3;23.06.2011;2011;36990
9999017011;CONSTR;483107;6;23.06.2011;2011;45201
9999017311;SERV;5290040;6;28.06.2011;2011;64200
9999018011;IND EXTRACT;2086095;6;07.07.2011;2011;11100
9999018111;IND EXTRACT;2086095;6;07.07.2011;2011;11100
9999018811;SERV;25384317;6;11.07.2011;2011;22110
9999018911;COMER;5717167;3;08.07.2011;2011;51900
